POLY_ID,AREAKEY,MEDHVAL,PCTBACHMOR,MEDHHINC,PCTVACANT,PCTSINGLES,NBELPOV100,Police.Unit
1276,4.21E+11,54900,4.4743,29821,9.0226,1.8797,88,D
1277,4.21E+11,55000,6.2201,28646,25.6311,7.1845,271,D
1278,4.21E+11,62500,7.9696,34188,10.8959,8.9588,70,D
1279,4.21E+11,65200,6.901,9472,0,1.5203,382,D
1280,4.21E+11,49000,17.5806,38199,7.398,7.6531,93,D
1281,4.21E+11,41600,11.2847,37632,9.7923,10.3858,103,D
1282,4.21E+11,37200,5.9701,32361,9.4545,0,291,D
1283,4.21E+11,37600,11.7096,15833,10.0671,6.0403,142,D
1284,4.21E+11,51800,4.5714,24167,12.8527,9.0909,122,D
1285,4.21E+11,55800,9.0121,31781,16.9903,3.6408,176,D
1286,4.21E+11,53400,3.75,20536,13.7821,0,135,D
1287,4.21E+11,48700,4.918,10197,5.7592,5.4974,306,D
1288,4.21E+11,59200,3.4188,35357,9.058,7.971,246,D
1289,4.21E+11,57600,8.4125,33143,7.3113,4.4811,197,D
1290,4.21E+11,64000,15.0628,22181,12.1094,6.25,157,D
1291,4.21E+11,61800,3.3537,26823,6.7308,0,131,D
1292,4.21E+11,46600,5.0877,31108,9.8266,11.8497,52,D
1293,4.21E+11,55600,8.7619,26371,15.0134,5.3619,295,D
1294,4.21E+11,61200,9.5823,25224,5.2006,1.9316,396,D
1295,4.21E+11,43900,9.1503,28182,0,0,0,D
1296,4.21E+11,34900,0.7707,28929,12.6615,3.6176,163,D
1297,4.21E+11,39000,7.3099,28583,3.8961,11.6883,134,D
1298,4.21E+11,42700,4.7368,25263,6.6838,12.8535,324,D
1299,4.21E+11,34200,2.3529,20250,23.1771,9.8958,331,D
1300,4.21E+11,41700,0,31705,7.8358,7.0896,148,D
1301,4.21E+11,44200,8.8889,35156,8.2569,2.2936,32,D
1302,4.21E+11,37600,2.439,31750,9,4,226,D
1303,4.21E+11,31900,6.7335,24432,7.7449,1.8223,383,D
1304,4.21E+11,21400,9.8726,18229,10.4396,15.9341,467,D
1305,4.21E+11,39900,5.4,27031,5.3333,2.4,251,D
1306,4.21E+11,57400,10.7635,45104,6.4877,10.2908,226,D
1307,4.21E+11,38500,4.3373,31458,19.917,0,268,D
1308,4.21E+11,38900,6.6079,33100,19.5467,7.6487,277,D
1309,4.21E+11,41600,0,30556,12.6087,18.6957,113,D
1310,4.21E+11,54800,13.2791,39167,0,5.0251,70,D
1311,4.21E+11,49200,6.3877,40326,8.8372,0,41,D
1312,4.21E+11,43500,12.2029,32679,6.4039,5.4187,329,D
1313,4.21E+11,53900,19.6078,28352,10.9649,8.3333,212,D
1314,4.21E+11,58500,6.2171,26250,56.6766,2.819,172,D
1315,4.21E+11,57300,17.4658,47891,0,20.3883,53,D
1316,4.21E+11,56300,12.1359,24722,25.8621,9.4828,157,D
1317,4.21E+11,48900,15.864,24788,8.0169,0,49,D
1318,4.21E+11,54900,10.0437,30216,4.4983,13.4948,347,D
1319,4.21E+11,38500,10.6729,40250,6.9343,6.2044,334,D
1320,4.21E+11,41300,4.5455,9922,12.6437,9.7701,114,D
1321,4.21E+11,33100,1.2937,25347,8.7475,1.7893,362,D
1322,4.21E+11,43600,7.1667,30139,24.3176,2.2333,309,D
1323,4.21E+11,46800,3.2986,23750,12.8146,1.8307,139,D
1324,4.21E+11,51000,5.3726,16140,22.8381,2.8825,415,D
1325,4.21E+11,46400,12.5604,35208,24.2424,0,185,D
1326,4.21E+11,48000,4.4077,26850,7.9007,3.6117,188,D
1327,4.21E+11,46500,3.4951,31071,5.8104,9.4801,371,D
1328,4.21E+11,38700,3.4833,32946,13.2251,4.8724,316,D
1329,4.21E+11,45000,0,14792,56.5217,0,20,D
1330,4.21E+11,35800,0,27656,19.8529,18.3824,127,D
1331,4.21E+11,25900,0,17188,5.6452,5.6452,245,D
1332,4.21E+11,45300,9.1266,34076,7.4766,13.7072,307,D
1333,4.21E+11,42900,0,34018,22.7848,8.0169,95,D
1334,4.21E+11,53100,9.4059,21286,5.1724,16.3793,255,D
1335,4.21E+11,49500,6.3776,36364,10.4167,12.9167,143,D
1336,4.21E+11,39200,8.9253,37778,10.9756,4.2683,198,D
1337,4.21E+11,45800,7.0492,21121,11.809,12.5628,414,D
1338,4.21E+11,45100,9.7561,23833,10.5051,9.899,354,D
1339,4.21E+11,41200,5.4,28795,8.6154,20.3077,291,D
1340,4.21E+11,41400,7.5472,29955,7.4074,6.6667,165,D
1341,4.21E+11,50700,1.5823,27760,5.9361,11.8721,243,D
1342,4.21E+11,27300,10.3659,17054,6.5574,15.5738,120,D
1343,4.21E+11,46900,10.4972,25682,11.9048,11.9048,95,D
1344,4.21E+11,33400,2.7344,16000,6.5574,13.1148,185,D
1345,4.21E+11,40700,8.805,29500,6.1453,13.4078,276,D
1346,4.21E+11,38100,4.1045,22604,10.219,14.5985,85,D
1347,4.21E+11,40400,6.3966,31875,5.9055,7.874,194,D
1348,4.21E+11,36500,0,18618,10.4396,10.989,222,D
1349,4.21E+11,30000,6.3872,20163,13.8462,16.6667,272,D
1350,4.21E+11,46100,5.3125,17321,3.9409,28.0788,255,D
1351,4.21E+11,46700,7.7228,27826,13.961,4.2208,363,D
1352,4.21E+11,41600,21.4679,24476,9.375,3.9063,231,D
1353,4.21E+11,42200,6.8627,23594,6.6414,6.0721,505,D
1354,4.21E+11,41100,0,26393,7.2438,11.4841,594,D
1355,4.21E+11,44600,4.7904,28250,8.4239,7.337,362,D
1356,4.21E+11,45100,7.9295,29698,4.6025,4.1841,187,D
1357,4.21E+11,39400,2.7397,29464,6.0311,2.7237,477,D
1358,4.21E+11,43800,4.2614,24130,9.324,12.3543,385,D
1359,4.21E+11,44000,10.3896,20139,13.3621,6.4655,285,D
1360,4.21E+11,62400,4.9628,28906,6.6964,14.2857,106,D
1361,4.21E+11,57800,16.2011,36544,2.4064,1.8717,189,D
1362,4.21E+11,59800,8.6735,45481,0,11.7949,86,D
1363,4.21E+11,64400,10.1053,42250,3.6,0,49,D
1364,4.21E+11,43700,3.609,21979,15.9574,10,547,D
1365,4.21E+11,61100,2.2923,37596,3.1674,0,177,D
1366,4.21E+11,56100,16.4384,33750,4,14,71,D
1367,4.21E+11,51800,8.2803,34226,8.3682,17.9916,0,D
1368,4.21E+11,55600,13,34423,11.3537,3.4934,90,D
1369,4.21E+11,58700,7.0529,41316,3.1963,5.4795,55,D
1370,4.21E+11,46900,8.1535,40741,5.1282,14.9573,128,D
1371,4.21E+11,52000,13.3721,37125,9.0278,9.375,197,D
1372,4.21E+11,60900,5.8462,18125,15.4074,12.8889,449,D
1373,4.21E+11,49900,7.7315,28824,8.9474,9.4737,699,D
1374,4.21E+11,78700,13.1749,43194,6.4516,3.9427,25,D
1375,4.21E+11,94100,12.3596,73438,0,9.4118,115,D
1376,4.21E+11,54200,8.3507,34167,6.4815,1.3889,105,D
1377,4.21E+11,40200,9.3541,22813,14.5329,18.3391,93,D
1378,4.21E+11,41000,19.0476,29583,10,3.8889,71,D
1379,4.21E+11,40200,8.577,17321,24.94,21.1031,493,D
1380,4.21E+11,32300,5.364,15500,18.7215,13.242,216,D
1381,4.21E+11,36600,13.8298,12375,7.6923,20.7692,137,D
1382,4.21E+11,36800,5.7143,20370,18.0272,13.2653,378,D
1383,4.21E+11,37400,8.5911,19688,17.7419,19.3548,198,D
1384,4.21E+11,27300,1.0753,25455,7.6677,3.1949,273,D
1385,4.21E+11,47700,4.507,16528,17.3913,19.1304,307,D
1386,4.21E+11,22400,2.1739,22161,18.4615,7.6923,151,D
1387,4.21E+11,58600,8.3851,28144,9.6535,9.1584,147,D
1388,4.21E+11,75000,15.7895,24118,7.5,17.5,9,D
1389,4.21E+11,37500,6.1404,34318,0,6.9444,20,D
1390,4.21E+11,47400,5.3963,27361,13.1765,6.1176,210,D
1391,4.21E+11,31000,9.0604,23214,10.0529,3.7037,94,D
1392,4.21E+11,50400,4.9815,31731,3.0928,5.1546,167,D
1393,4.21E+11,42400,1.3722,31830,7.5949,6.5823,169,D
1394,4.21E+11,34100,0,28542,11.9048,3.1746,52,D
1395,4.21E+11,40300,10.8527,24583,8.0925,6.9364,142,D
1396,4.21E+11,40800,7.6063,19792,9.9448,8.5635,318,D
1397,4.21E+11,45000,12.1076,19345,4.4586,0,67,D
1398,4.21E+11,38300,6.383,21307,5.8091,0,115,D
1399,4.21E+11,36600,6.25,25909,14.3603,4.4386,185,D
1400,4.21E+11,39400,1.1236,20469,9.0909,6.25,376,D
1401,4.21E+11,36000,9.0226,12000,6.4935,20.7792,95,D
1402,4.21E+11,35000,9.7324,21094,3.2864,13.1455,134,D
1403,4.21E+11,33200,1.5203,14853,14.4989,6.823,662,D
1404,4.21E+11,56600,16.6667,41250,0.8584,0,47,D
1405,4.21E+11,38500,8.3969,20750,3.0303,2.2039,273,D
1406,4.21E+11,33300,7.8767,18854,23.7251,8.204,291,D
1407,4.21E+11,34700,12.0301,24896,37.5546,17.0306,81,D
1408,4.21E+11,44100,4.8649,35750,15.625,4.6875,55,D
1409,4.21E+11,38100,2.8777,17756,8.311,2.681,293,D
1410,4.21E+11,39200,13.093,25392,16.4634,11.3415,478,D
1411,4.21E+11,38900,0,22500,15.4856,2.8871,381,D
1412,4.21E+11,47500,11.6142,27813,21.8137,1.9608,235,D
1413,4.21E+11,55200,15.1268,21728,13.2716,3.1893,499,D
1414,4.21E+11,57600,12.959,35457,9.7792,23.6593,102,D
1415,4.21E+11,59200,12.5201,37750,8.0925,19.0751,210,D
1416,4.21E+11,89000,12.6016,43214,0,21.0526,5,D
1417,4.21E+11,76300,27,64844,1.9481,2.9221,115,D
1418,4.21E+11,52400,7.1895,37188,14.0704,0,146,D
1419,4.21E+11,49700,6.7976,27852,9.4456,9.4456,311,D
1420,4.21E+11,54100,8.9219,40431,5.5662,8.6372,139,D
1421,4.21E+11,75000,39.3189,47105,1.2048,4.0161,100,D
1422,4.21E+11,94500,4.8673,39875,0.8403,13.4454,0,D
1423,4.21E+11,57000,11.0692,45238,6.9498,4.8263,142,D
1424,4.21E+11,53400,12.854,39423,9.4961,3.876,98,D
1425,4.21E+11,55700,1.9444,15208,0,6.746,306,D
1426,4.21E+11,49300,5.8559,30250,9.3525,0,219,D
1427,4.21E+11,48000,8.1206,35727,4.2105,5.614,89,D
1428,4.21E+11,52700,10.9162,30069,3.8596,2.807,156,D
1429,4.21E+11,63600,7.2356,40216,0,5.8659,195,D
1430,4.21E+11,48100,7.9137,23894,20.4301,0,99,D
1431,4.21E+11,48900,5.0685,32330,16.3265,2.0408,139,D
1432,4.21E+11,47200,3.0686,24167,3.6313,3.9106,218,D
1433,4.21E+11,58800,17,31685,15.2466,10.7623,117,D
1434,4.21E+11,72400,15.1179,26955,6.0109,7.286,81,D
1435,4.21E+11,53200,15.304,37250,4.4218,3.9116,121,D
1436,4.21E+11,52000,6.9193,34922,6.4815,2.5132,383,D
1437,4.21E+11,58400,7.3446,34348,6.8311,13.093,162,D
1438,4.21E+11,81900,22.5263,41154,5.0725,19.9275,26,D
1439,4.21E+11,58500,13.6182,35200,6.9767,6.3425,80,D
1440,4.21E+11,59900,13.9219,35990,2.9178,4.5093,58,D
1441,4.21E+11,61700,18.5286,45769,0,2.2624,79,D
1442,4.21E+11,83000,9.9746,31848,4.2017,2.8011,30,D
1443,4.21E+11,66000,5.5804,41750,5.4422,0,37,D
1444,4.21E+11,71900,15.0602,30943,6.2706,15.1815,49,D
1445,4.21E+11,62700,13.4328,34205,4.7022,10.6583,63,D
1446,4.21E+11,77300,22.7898,41964,6.7485,14.1104,47,D
1447,4.21E+11,77000,17.7966,50745,6.2678,23.0769,55,D
1448,4.21E+11,68400,9.5238,33889,0,0,75,D
1449,4.21E+11,82200,22.449,50625,11.5538,18.3267,38,D
1450,4.21E+11,87000,16.3934,25595,8.1996,16.221,139,D
1451,4.21E+11,86800,16.9456,38696,3.5971,27.6978,52,D
1452,4.21E+11,79800,20.0688,36034,5.1948,4.7078,134,D
1453,4.21E+11,83200,19.8547,44375,6.3745,17.1315,157,D
1454,4.21E+11,98300,32.5342,58500,0,41.3408,48,D
1455,4.21E+11,96800,35.9922,59737,3.5573,13.0435,39,D
1456,4.21E+11,85200,19.1155,61136,0,8.5427,34,D
1457,4.21E+11,86700,21.9802,32262,3.7543,20.8191,30,D
1458,4.21E+11,89500,9.6774,43819,4.8223,19.2893,65,D
1459,4.21E+11,68100,22.9102,42750,2.6882,6.9892,36,D
1460,4.21E+11,67200,9.4567,44766,3.9216,0,50,D
1461,4.21E+11,70600,16.9271,28958,4.4834,1.9493,189,D
1462,4.21E+11,101700,12.7072,45556,4.0161,15.261,156,D
1463,4.21E+11,84500,17.2277,58125,4.947,11.6608,61,D
1464,4.21E+11,116400,19.8276,45179,0,60.5839,28,D
1465,4.21E+11,112500,14.0741,32679,6.8182,88.6364,11,D
1466,4.21E+11,67300,16.6667,41250,8.8757,7.3964,58,D
1467,4.21E+11,78900,24.4966,40865,0,14.5833,40,D
1468,4.21E+11,81700,25.8206,29091,0,13.7931,96,D
1469,4.21E+11,84900,11.0638,42109,0,7.3973,89,D
1470,4.21E+11,82000,22.906,41563,6.8421,8.6842,112,D
1471,4.21E+11,56800,7.6462,37500,6.8075,10.3286,173,D
1472,4.21E+11,60300,9.8814,39500,6.1151,0,60,D
1473,4.21E+11,57400,13.6473,34087,5.423,0,144,D
1474,4.21E+11,62400,13.2005,39412,6.5292,3.7801,155,D
1475,4.21E+11,60700,15.2364,43019,3.794,4.878,92,D
1476,4.21E+11,55400,2.1898,35273,10.3321,2.214,110,D
1477,4.21E+11,58400,9.9609,46806,3.2967,0,56,D
1478,4.21E+11,61900,7.7938,37895,6.7568,0,240,D
1479,4.21E+11,55700,20.2492,27019,7.2727,6.5455,141,D
1480,4.21E+11,56700,9.5238,38869,6.9277,3.012,80,D
1481,4.21E+11,62200,21.6028,37656,0,0,54,D
1482,4.21E+11,58000,14.3951,37500,6.6826,1.432,147,D
1483,4.21E+11,62900,13.4045,44615,5.9574,3.4043,93,D
1484,4.21E+11,72900,11.6667,30909,0,0,98,D
1485,4.21E+11,62400,14.382,43365,5.4945,0,94,D
1486,4.21E+11,65400,20.7576,34135,4.336,4.878,136,D
1487,4.21E+11,58300,20.9337,36912,5.2192,0,253,D
1488,4.21E+11,61200,19.8686,46250,7.027,10,93,D
1489,4.21E+11,58600,19.9262,31818,5.2786,0,135,D
1490,4.21E+11,59600,14.1026,29236,5.0955,3.5032,105,D
1491,4.21E+11,63800,12.8778,40385,1.9027,2.537,230,D
1492,4.21E+11,65600,10.4077,31435,3.8182,6.5455,461,D
1493,4.21E+11,65400,14.0299,30625,0,5.6604,250,D
1494,4.21E+11,62000,15.3215,28571,3.8724,4.1002,132,D
1495,4.21E+11,63800,22.187,32765,11.7962,6.1662,202,D
1496,4.21E+11,61900,8.1633,32917,7.5875,9.144,118,D
1497,4.21E+11,61900,15.4567,47083,3.7549,1.1858,92,D
1498,4.21E+11,62900,14.058,37574,3.6954,0,186,D
1499,4.21E+11,69500,13.2009,39861,7.9505,1.5901,77,D
1500,4.21E+11,72900,15.0259,35577,6.5109,1.3356,77,D
1501,4.21E+11,78300,21.202,42500,1.3774,3.0303,41,D
1502,4.21E+11,74600,21.966,47422,4.375,0,117,D
1503,4.21E+11,71200,4.0783,30640,2.6648,1.122,59,D
1504,4.21E+11,80800,20.9459,35313,6.6015,0,59,D
1505,4.21E+11,71400,15.2203,45313,4.2424,6.8687,47,D
1506,4.21E+11,73100,18.2493,40238,1.8913,0,72,D
1507,4.21E+11,74600,12.3003,53125,8.0292,0,25,D
1508,4.21E+11,72200,9.713,39545,3.3088,0,6,D
1509,4.21E+11,58100,6.0827,34583,0,0,51,D
1510,4.21E+11,59200,11.8943,43988,7.197,0,40,D
1511,4.21E+11,66900,12,34458,4.7059,0,108,D
1512,4.21E+11,72200,13.1757,44196,5.2023,0,8,D
1513,4.21E+11,74500,17.7725,31806,0,3.6,28,D
1514,4.21E+11,78500,7.6923,46429,3.0211,3.6254,16,D
1515,4.21E+11,69900,8.4211,33281,2.5862,0,19,D
1516,4.21E+11,61700,8.5437,24907,5.3125,0,69,D
1517,4.21E+11,52600,13.4615,26623,3.4934,0,59,D
1518,4.21E+11,62400,14.7815,37022,3.7475,4.3393,55,D
1519,4.21E+11,59700,4.1333,42222,5.3498,2.0576,14,D
1520,4.21E+11,65500,11.1351,50000,5.5077,0,110,D
1521,4.21E+11,63300,9.0909,33235,2.0134,0,52,D
1522,4.21E+11,56200,15.6398,36979,6.4593,2.3923,72,D
1523,4.21E+11,56300,14.5125,31830,1.5504,0,83,D
1524,4.21E+11,59600,9.5339,35568,3.5948,0,10,D
1525,4.21E+11,63700,14.2857,28802,11.7904,2.6201,59,D
1526,4.21E+11,62700,6.0698,42386,4.6229,6.0827,35,D
1527,4.21E+11,59100,7.5391,38446,7.7951,10.6904,126,D
1528,4.21E+11,59600,11.3173,31579,3.2154,23.7942,78,D
1529,4.21E+11,56300,10.8696,36298,7.5758,17.803,41,D
1530,4.21E+11,55300,6.4327,36339,8.6957,4.3478,20,D
1531,4.21E+11,50000,17.6923,40521,0,4.7337,56,D
1532,4.21E+11,64600,5.0725,36742,5.6075,4.6729,51,D
1533,4.21E+11,62900,8.958,39653,1.1561,3.1792,80,D
1534,4.21E+11,57500,6.4607,34408,4.7059,0,135,D
1535,4.21E+11,61300,4.6589,28421,3.0581,5.1988,70,D
1536,4.21E+11,58100,4.7468,35556,5.7831,1.4458,94,D
1537,4.21E+11,56200,0,27000,5.314,3.8647,78,D
1538,4.21E+11,56300,16.3978,33750,0,4.4693,7,D
1539,4.21E+11,56500,5.9545,39118,4.3373,2.1687,81,D
1540,4.21E+11,58200,3.3333,29943,7.2848,6.6225,180,D
1541,4.21E+11,51800,5.7576,43266,13.8173,9.1335,112,D
1542,4.21E+11,62300,6.25,24205,9.6234,22.1757,81,D
1543,4.21E+11,48700,11.5044,27045,10.9415,7.3791,161,D
1544,4.21E+11,50300,13.5647,20192,11.4679,15.5963,141,D
1545,4.21E+11,40800,0,31250,10.1449,10.1449,32,D
1546,4.21E+11,55200,4.7101,41528,8.6486,3.7838,23,D
1547,4.21E+11,51400,12.9676,30250,6.4516,2.8226,135,D
1548,4.21E+11,55700,3.5398,32115,11.4504,10.3053,50,D
1549,4.21E+11,49000,3.066,23036,7.0234,9.3645,105,D
1550,4.21E+11,52700,4.0184,36111,4.5775,1.9366,51,D
1551,4.21E+11,76100,11.7216,27708,0,13.6872,72,D
1552,4.21E+11,77900,18.1818,33421,8.4158,16.3366,7,D
1553,4.21E+11,62100,15.4605,41528,19.8276,2.5862,24,D
1554,4.21E+11,46900,8.7336,26875,16.2069,10.3448,75,D
1555,4.21E+11,53100,19.0476,30417,19.788,20.8481,90,D
1556,4.21E+11,47500,6.993,31607,9.292,0,157,D
1557,4.21E+11,61500,8.0483,36100,5.5105,4.2139,218,D
1558,4.21E+11,70900,19.0751,51063,8.1325,6.6265,80,D
1559,4.21E+11,67600,10.6084,44471,8.0402,2.2613,44,D
1560,4.21E+11,73400,5.0781,36974,0,15.2318,143,D
1561,4.21E+11,64400,8.3333,45809,3.9683,5.9524,67,D
1562,4.21E+11,57300,10.7456,31793,8,7,121,D
1563,4.21E+11,65000,24.6377,30278,10.5769,8.6538,81,D
1564,4.21E+11,59500,11.5854,23667,5.4795,6.8493,113,D
1565,4.21E+11,68700,7.4681,34281,2.3102,19.1419,38,D
1566,4.21E+11,40700,0,22679,0,0,27,D
1567,4.21E+11,28400,8.1395,27750,0,34.2857,19,D
1568,4.21E+11,56300,4.7718,25781,11.9658,12.2507,145,D
1569,4.21E+11,50500,8.3051,34722,11.9534,14.5773,81,D
1570,4.21E+11,52900,5.9459,39276,4.0598,4.9145,107,D
1571,4.21E+11,81500,12.5786,30909,6.8536,17.757,154,D
1572,4.21E+11,80300,10.8541,39167,4.6784,10.8187,82,D
1573,4.21E+11,60700,6.2099,30875,8.1272,0,22,D
1574,4.21E+11,62000,7.3123,35469,3.0508,0,27,D
1575,4.21E+11,61300,7.0254,32019,6.7114,2.9083,230,D
1576,4.21E+11,44200,6.5744,23611,14.4928,0,149,D
1577,4.21E+11,59400,12.3236,40112,5.4054,12.6126,153,D
1578,4.21E+11,67600,6.7114,31587,0,0,84,D
1579,4.21E+11,58100,7.438,34453,3.8596,0,52,D
1580,4.21E+11,57200,5.9701,38068,4.4601,0,105,D
1581,4.21E+11,65100,25.9098,31667,8.6168,3.6281,240,D
1582,4.21E+11,64600,9.9842,29643,8.6168,6.576,130,D
1583,4.21E+11,67700,12.7778,35714,2.994,10.1796,34,D
1584,4.21E+11,71700,17.5066,42258,4.6053,5.2632,72,D
1585,4.21E+11,70000,21.1353,39855,6.3319,1.9651,86,D
1586,4.21E+11,74900,22.9448,40375,4.486,1.3084,60,D
1587,4.21E+11,80600,13.7369,44375,1.7274,0,271,D
1588,4.21E+11,83000,11.491,31429,5.1622,9.587,73,D
1589,4.21E+11,82600,29.5455,35577,10.0402,2.4096,43,D
1590,4.21E+11,90900,10.0858,54792,0,6.2241,0,D
1591,4.21E+11,91400,19.5335,43929,0,3.1847,0,D
1592,4.21E+11,96000,26.1329,51250,3.6176,6.2016,65,D
1593,4.21E+11,90900,11.4499,24077,4.2945,3.5276,163,D
1594,4.21E+11,98900,20.6532,39911,3.577,28.9269,76,D
1595,4.21E+11,120900,27.3885,59286,2.5641,79.4872,0,D
1596,4.21E+11,100700,31.8095,36136,3.4682,30.6358,30,D
1597,4.21E+11,95100,19.6927,55417,0,24.4444,17,D
1598,4.21E+11,86500,18.6935,27610,4.329,6.4935,139,D
1599,4.21E+11,83800,19.1052,32964,4.9236,0,189,D
1600,4.21E+11,99000,25.062,44444,3.3195,18.6722,92,D
1601,4.21E+11,84500,10.8548,36528,4.7273,8,27,D
1602,4.21E+11,85700,22.8261,36210,3.1359,5.5749,78,D
1603,4.21E+11,86800,13.7019,33421,3.6885,14.7541,57,D
1604,4.21E+11,79900,13.615,47431,3.4091,4.9242,21,D
1605,4.21E+11,88000,26.0989,45607,3.527,9.1286,79,D
1606,4.21E+11,95200,18.5185,40647,7.3903,27.0208,140,D
1607,4.21E+11,88100,12.536,53500,2.2831,34.9315,66,D
1608,4.21E+11,91500,17.9158,28882,4.5191,8.8065,264,D
1609,4.21E+11,108000,16.8919,34583,4.2386,14.4427,235,D
1610,4.21E+11,104400,18.2186,48103,4.8485,23.6364,64,D
1611,4.21E+11,91500,22.8867,23151,3.5593,6.1017,393,D
1612,4.21E+11,86000,23.4828,31875,6.1856,12.3711,100,D
1613,4.21E+11,91300,31.2024,45417,4.4118,10.8824,48,D
1614,4.21E+11,83800,19.596,43281,5.178,10.0324,63,D
1615,4.21E+11,102900,17.5345,40906,4.0816,10.8418,146,D
1616,4.21E+11,85000,22.1111,50278,0,1.9417,149,D
1617,4.21E+11,83100,20.9516,30721,3.9474,1.3158,218,D
1618,4.21E+11,95800,21.5034,28896,1.0806,0.7859,285,D
1619,4.21E+11,95000,11.6046,28750,7.7844,16.9661,127,D
1620,4.21E+11,87600,16.7033,36172,4.1353,32.3308,69,D
1621,4.21E+11,88700,12,46992,6.7633,20.7729,146,D
1622,4.21E+11,86900,11.6603,39643,0,17.5115,81,D
1623,4.21E+11,109800,20.0686,36417,3.183,38.1963,52,D
1624,4.21E+11,93000,21.8713,31622,9.0323,18.2258,105,D
1625,4.21E+11,97800,23.3564,63750,1.3468,25.9259,34,D
1626,4.21E+11,111100,15.204,47446,2.2113,23.8329,59,D
1627,4.21E+11,93200,15.7609,45357,3.1792,18.7861,101,D
1628,4.21E+11,102600,11.8143,34667,0,67.1815,63,D
1629,4.21E+11,119100,21.2891,38750,2.8939,38.5852,60,D
1630,4.21E+11,94100,16.2621,25583,4.0453,11.3269,190,D
1631,4.21E+11,109000,14.5329,39167,4.6243,23.1214,67,D
1632,4.21E+11,118600,42.4242,36406,8.2251,23.5931,30,D
1633,4.21E+11,95800,16.129,55500,5.3269,14.0436,74,D
1634,4.21E+11,102400,22.4313,40208,2.7197,6.9038,60,D
1635,4.21E+11,113200,29.454,44196,2.9026,5.3905,266,D
1636,4.21E+11,124000,6.1224,68750,8.3333,54.1667,14,D
1637,4.21E+11,117400,23.7945,36354,2.9948,25.7813,121,D
1638,4.21E+11,99500,16.5733,49295,2.1442,41.9103,32,D
1639,4.21E+11,116100,24.3243,60638,1.4907,44.8447,59,D
1640,4.21E+11,169000,45.0472,78825,0,100,5,D
1641,4.21E+11,170100,42.4121,86214,0.6726,97.5336,36,D
1642,4.21E+11,94700,24.8665,30307,3.9519,4.1237,291,D
1643,4.21E+11,95300,25.5007,23571,3.864,7.0582,652,D
1644,4.21E+11,83300,37.7788,41345,3.0636,8.1697,285,D
1645,4.21E+11,110900,19.0951,28229,3.3688,1.0638,326,D
1646,4.21E+11,100300,17.5206,52353,1.9672,6.776,181,D
1647,4.21E+11,93100,12.6528,40019,3.901,1.3321,200,D
1648,4.21E+11,89100,9.2199,38466,3.1524,10.5079,29,D
1649,4.21E+11,88300,10.3496,40709,3.8119,3.1766,178,D
1650,4.21E+11,99900,12.1377,56103,2.3669,1.7751,14,D
1651,4.21E+11,141400,27.5936,55714,1.6393,93.4426,16,D
1652,4.21E+11,14600,11.5216,34821,3.1818,2.9545,249,D
1653,4.21E+11,80300,13.1555,46384,1.7405,0,124,D
1654,4.21E+11,83000,17.4,35396,5.3162,1.5582,362,D
1655,4.21E+11,96800,21.6832,46944,2.673,55.5031,82,D
1656,4.21E+11,87100,9.1049,49500,1.7143,50,27,D
1657,4.21E+11,93800,13.9485,43906,0,95.4955,76,D
1658,4.21E+11,101600,20.4908,41736,0.9195,19.7701,66,D
1659,4.21E+11,92100,12.7241,40707,5.7143,4.2365,263,D
1660,4.21E+11,94800,15.2207,39722,4.0964,6.747,43,D
1661,4.21E+11,58600,4.8462,22208,10.4603,5.8577,943,D
1662,4.21E+11,66300,9.5179,40877,4.6103,8.3425,315,D
1663,4.21E+11,69300,3.0888,32546,6.1224,9.0379,187,D
1664,4.21E+11,75500,9.4945,31773,7.0796,7.6106,139,D
1665,4.21E+11,85800,22.6781,36354,4.5433,5.2388,235,D
1666,4.21E+11,86500,15.6315,52019,3.7199,30.4158,47,D
1667,4.21E+11,94400,23.3516,56034,3.2727,21.4545,133,D
1668,4.21E+11,121400,20.3455,47308,0,64.4444,34,D
1669,4.21E+11,111200,6.2661,41518,4.4248,51.3274,102,D
1670,4.21E+11,84600,6.8759,51920,3.3613,2.9412,148,D
1671,4.21E+11,82800,7.4031,45984,0,0,144,D
1672,4.21E+11,92400,13.1295,43672,8.4211,0,42,D
1673,4.21E+11,87600,17.234,43289,2.7778,2.4573,89,D
1674,4.21E+11,93800,12.0325,42660,2.5641,16.3343,119,D
1675,4.21E+11,100300,21.2514,50809,4.1026,21.1282,72,D
1676,4.21E+11,133200,18.8427,35652,3.9521,42.515,154,D
1677,4.21E+11,109600,25,28342,3.1405,6.5289,427,D
1678,4.21E+11,103200,23.4593,34464,3.0928,14.9088,175,D
1679,4.21E+11,142200,20.0903,37787,3.2735,53.0095,133,D
1680,4.21E+11,148700,20.7101,50956,0,100,77,D
1681,4.21E+11,101800,18.5574,43393,2.332,21.5364,213,D
1682,4.21E+11,155400,28.6541,58750,0,92.236,201,D
1683,4.21E+11,100700,31.4884,41479,2.7074,2.8821,341,D
1684,4.21E+11,101200,26.7925,32283,4.3077,0.9231,351,D
1685,4.21E+11,95700,32.6408,27778,5.3261,0.6522,642,D
1686,4.21E+11,90400,22.49,29202,5.0909,4,401,D
1687,4.21E+11,112000,15.6408,46944,3.038,55.1899,112,D
